nodeID1,nodeID2,utilisation
7027,7027,0
7027,2574,5915
4053,6601,7976
4053,2574,14160
4053,4053,0
4053,7897,8055
4053,3931,1996
4483,2576,1969
4483,4483,0
4483,3003,0
4483,8902,0
2579,2579,0
2579,6274,6131
2579,4995,2039
6274,6274,0
6274,2579,2039
4995,5074,2039
4995,2579,8097
4995,4995,0
2580,5012,2009
2580,6347,7930
2580,2580,0
66,66,0
66,811,2033
66,2581,2011
2583,8276,1973
2583,2583,0
8276,8276,0
8276,3340,1973
8276,2583,4025
2585,7993,12030
2585,207,0
2585,9022,0
2585,2585,0
9022,2585,4030
9022,7733,2030
9022,9022,0
2586,4322,6036
2586,5700,2022
2586,720,27975
2586,437,21928
2586,2709,10038
2586,6198,16071
2586,2586,0
2586,3003,0
4322,7760,6030
4322,2586,5911
4322,3003,0
4322,4322,0
5700,2586,2002
5700,3003,0
5700,5700,0
437,4007,0
437,4625,31932
437,437,0
437,2586,56182
437,3003,0
437,92,8067
2709,2586,2007
2709,3003,0
2709,6108,8035
2709,2709,0
6198,2586,8079
6198,3003,0
6198,5267,18055
6198,6198,0
2590,8329,2010
2590,4658,3973
2590,2590,0
4658,4658,0
4658,2590,2010
2592,9080,8145
2592,2592,0
2592,3651,8077
9080,2592,12163
9080,6795,8145
9080,9080,0
3651,2592,8145
3651,3651,0
3651,5843,6053
2593,2593,0
2593,5410,19919
2593,4643,0
2593,8679,3947
5410,8160,11879
5410,2593,3947
5410,5410,0
5410,4643,0
2594,2865,3962
2594,7634,2018
2594,2594,0
2865,2594,2018
2865,5923,6077
2865,294,386074
2865,6472,106373
2865,2865,0
2865,6130,9933
2865,7671,2007
7634,7634,0
7634,2594,1962
2598,4105,0
2598,2598,0
2598,6311,5892
4105,8497,2012
4105,4105,0
4105,2598,3841
3071,26,3981
3071,4362,2015
3071,3071,0
260,9009,0
260,9091,1910
260,260,0
9009,4480,2046
9009,9009,0
9009,260,2034
4039,4643,0
4039,2602,6149
4039,4187,2053
4039,4039,0
2603,2603,0
2603,5899,0
2603,7014,2043
5899,2603,4005
5899,5649,0
5899,5899,0
7014,2603,2071
7014,485,0
7014,7014,0
9015,628,7970
9015,4643,0
9015,2604,0
9015,9015,0
2606,4725,1961
2606,2606,0
4725,4725,0
4725,2606,4007
4725,519,0
9137,9137,0
9137,4614,2051
9137,2607,4120
8533,3056,1994
8533,8533,0
8533,2607,5937
7158,8148,0
7158,7158,0
7158,2607,4092
4152,4152,0
4152,3379,1961
4152,2607,0
8956,8513,4056
8956,8956,0
8956,6734,0
8956,2607,2044
8127,9171,2026
8127,261,3987
8127,8127,0
2611,7096,54361
2611,2611,0
2611,8955,58257
2613,7953,44183
2613,3467,2006
2613,2613,0
7953,7929,46195
7953,3931,0
7953,2613,0
7953,7953,0
2615,7944,4150
2615,869,0
2615,2615,0
7944,7944,0
7944,340,4168
7944,2615,0
2616,2616,0
2616,9236,2101
2616,4350,4165
2616,207,0
4350,2616,2101
4350,4350,0
4350,207,0
2617,2617,0
2617,6547,0
6547,2617,1983
6547,6547,0
8380,8380,0
8380,2620,2023
2623,4641,0
2623,4643,0
2623,5260,1995
2623,2623,0
4641,4641,0
4641,4643,0
4641,2623,0
5260,5258,1995
5260,4643,0
5260,5260,0
5260,2623,1992
2625,2625,0
2625,53,1998
53,2625,1930
53,53,0
53,4702,1998
2626,3689,2080
2626,2626,0
2626,3805,0
3805,3805,0
3805,2735,1979
2628,3403,20010
2628,2628,0
2628,3101,18005
3403,5873,21978
3403,3403,0
3403,4643,0
3403,2628,16078
5285,2629,1968
5285,5285,0
263,4643,0
263,8580,4020
263,3189,10171
263,263,0
8580,2665,4020
8580,4643,0
8580,8580,0
8580,263,10238
3189,7681,12228
3189,4643,0
3189,3189,0
3189,263,4020
2631,733,2051
2631,2631,0
2632,2632,0
2632,3827,2001
792,792,0
792,2633,3887
792,3146,4111
2634,9048,5866
2634,3858,3923
2634,2634,0
3858,5080,6022
3858,3858,0
3858,2634,5960
2637,7169,2029
2637,2637,0
7169,7169,0
7169,8716,4084
7169,2637,4020
2638,8882,0
2638,2638,0
2638,5335,2061
8882,65,2069
8882,8882,0
8882,2638,1999
5335,5168,14151
5335,4290,0
5335,2638,0
5335,5335,0
264,264,0
264,6807,2114
6807,264,1977
6807,2988,4065
6807,6807,0
2641,2641,0
2641,3003,0
2641,8054,1997
8054,2641,6046
8054,4971,1997
8054,3003,0
8054,8054,0
2643,9201,0
2643,2643,0
2643,3947,5995
9201,9201,0
9201,2643,3987
9201,2935,0
3947,3040,0
3947,3522,2061
3947,5764,0
3947,4682,0
3947,3947,0
3947,6064,58466
3947,2643,2028
3947,8730,9904
7526,2649,2020
7526,7526,0
7847,6184,6072
7847,265,0
7847,7847,0
6512,6512,0
6512,4330,0
6512,2652,3944
2656,2656,0
2656,4057,6038
2656,5158,14022
4057,2656,14022
4057,4057,0
4057,8660,6038
5158,2656,4080
5158,845,3950
5158,5158,0
2659,2659,0
2659,8636,0
2659,3771,2069
2659,2871,3965
8636,2659,1943
8636,8636,0
3771,2659,2022
3771,3771,0
2871,2659,4133
2871,2871,0
2871,5055,3965
266,266,0
266,3123,2004
3123,266,0
3123,3123,0
3123,7733,2004
2661,4426,20123
2661,4604,6077
2661,2661,0
2665,2665,0
2665,4643,0
2665,8580,8154
2665,7174,4020
2666,2666,0
2666,3003,0
2666,3012,0
6391,4804,4005
6391,2670,4051
6391,6391,0
2671,5569,6040
2671,4219,2078
2671,2671,0
5569,7489,7999
5569,5569,0
5569,2671,4090
4219,4219,0
4219,5429,0
4219,2671,4017
2674,7881,3955
2674,2674,0
2674,7015,0
7015,2674,1983
7015,7015,0
2676,2676,0
2676,8495,2018
8495,2676,1932
8495,9212,2018
8495,8495,0
422,422,0
422,2678,5961
422,4199,0
8209,7817,6172
8209,2678,6061
8209,8209,0
4369,4369,0
4369,7370,1993
4369,2678,6028
660,660,0
660,2678,2044
7543,4585,1986
7543,2678,6126
7543,7543,0
8639,268,2001
8639,8639,0
2680,2680,0
2680,275,6044
2680,3278,2036
275,2680,9928
275,275,0
275,991,6044
3278,2680,4041
3278,5049,0
3278,3278,0
2682,5672,3928
2682,8393,1995
2682,651,0
2682,400,0
2682,2682,0
2682,5211,0
8393,3107,0
8393,8393,0
8393,3538,4017
8393,2682,3928
8393,5211,0
651,2682,0
651,5211,0
651,651,0
651,8893,2002
400,8396,0
400,400,0
400,5945,4070
400,2682,0
400,5211,0
2683,736,1935
2683,4643,0
2683,7746,0
2683,2683,0
736,736,0
736,2683,0
736,9079,4001
2684,386,2056
2684,2684,0
2684,6436,5941
386,9073,4096
386,386,0
386,2684,3963
6205,5523,5909
6205,2685,0
6205,3003,0
6205,6205,0
2686,2686,0
2689,3033,2014
2689,2689,0
2689,3693,0
3033,2689,2080
3033,5068,2014
3033,3033,0
3693,2689,0
3693,3658,2043
3693,3693,0
4576,4576,0
4576,2690,4096
4576,3669,1914
6849,6849,0
6849,2690,1979
5758,2690,0
5758,7788,4085
5758,5758,0
2692,2692,0
2692,5861,3972
2692,326,0
5861,5168,12912
5861,8506,5913
5861,2692,4036
5861,5861,0
326,2692,1915
326,326,0
2693,5932,4040
2693,2693,0
2693,4703,12078
5932,8843,6077
5932,5932,0
5932,2693,10040
4703,613,10033
4703,2693,4040
4703,4703,0
2694,6561,7977
2694,8323,16033
2694,2694,0
6561,6561,0
6561,2694,14070
6561,8814,7977
2695,3042,0
2695,5211,1979
2695,2695,0
2698,4632,4045
2698,2698,0
2698,4444,0
2698,63,2094
63,2698,2080
63,4444,0
63,63,0
27,27,0
27,3003,0
27,6199,2082
6199,27,0
6199,3003,0
6199,6199,0
6199,535,2082
2700,4947,4014
2700,2700,0
2700,8590,4088
4947,4947,0
4947,2700,2040
4947,3173,4070
8590,2700,4014
8590,6853,6068
8590,8590,0
2701,4643,0
2701,4874,3985
2701,8698,1986
2701,2701,0
4874,4643,0
4874,3162,5976
4874,4874,0
4874,2701,1986
8698,4745,2016
8698,8698,0
8698,4643,0
8698,2701,1960
2704,2704,0
2704,7844,8111
7844,2704,8088
7844,7844,0
7844,3885,8111
2706,3528,2006
2706,2706,0
2706,5115,0
3528,3528,0
3528,3614,2006
5115,2706,2006
5115,5115,0
2707,5433,1965
2707,2707,0
6108,530,4021
6108,3003,0
6108,6108,0
6108,2709,0
271,6148,2036
271,271,0
6148,6604,2036
6148,6148,0
6148,271,12137
2711,4192,2029
2711,5124,3983
2711,2711,0
4192,4192,0
4192,2711,1985
5124,5124,0
5124,5773,5996
5124,2711,2029
2715,7010,6065
2715,2715,0
2715,2967,0
7010,504,6065
7010,7010,0
7010,2715,0
2716,424,2015
2716,4643,0
2716,2716,0
424,424,0
424,4643,0
424,2716,2025
424,3887,2015
2717,4643,0
2717,371,1986
2717,2717,0
371,371,0
371,2717,4104
371,5734,1986
2719,8097,0
2719,2719,0
8097,8097,0
8097,6637,0
8097,2719,2009
2728,2728,0
2728,7082,1982
7082,2728,0
7082,305,1982
7082,7082,0
2729,2729,0
2729,8026,4046
2729,9075,3961
9075,824,5990
9075,2729,6106
9075,9075,0
4842,273,2065
4842,4842,0
2730,4832,1979
2730,2730,0
2730,7084,6087
7084,2730,1979
7084,7084,0
7084,4991,6087
2732,2732,0
2732,9173,8092
2732,5342,2067
9173,6377,3996
9173,2732,2067
9173,9173,0
2734,6660,14142
2734,3774,14045
2734,2734,0
3774,3774,0
3774,6228,14045
3774,2734,20259
2735,7177,4028
2735,3805,0
2735,2735,0
7177,2735,0
7177,7177,0
7177,7535,4128
2736,2736,0
2736,7619,1967
7619,2736,5955
7619,7619,0
7619,8405,3956
2739,5353,12279
2739,2739,0
2739,4942,1944
5353,5353,0
5353,2739,1944
4942,4942,0
4942,4201,4069
4942,2739,12164
4942,8478,5944
2743,2983,0
2743,4643,0
2743,8475,4089
2743,2743,0
2983,2983,0
2983,4643,0
2983,2743,2041
2744,7680,3971
2744,6340,7941
2744,4300,8083
2744,7599,8051
2744,2744,0
6340,6340,0
6340,744,14128
6340,7849,1960
6340,6608,9940
6340,2744,8051
4300,2744,3971
4300,8355,4044
4300,4300,0
2745,2745,0
2745,3530,2012
3530,3530,0
3530,50,3954
3530,2745,0
2747,5211,2013
2747,2747,0
2747,475,0
475,5211,2090
475,2747,4005
475,475,0
475,7607,0
991,275,7892
991,5195,8042
991,991,0
4328,7968,15924
4328,8808,1985
4328,4328,0
4328,6250,7954
4328,5773,10100
4328,4531,30017
4328,5687,7930
4328,2750,18323
4328,8478,10149
60,60,0
60,2750,1987
9055,4017,3943
9055,2750,6131
9055,9055,0
2751,6362,8149
2751,3621,2020
2751,2751,0
6362,6362,0
6362,7835,4014
6362,2751,2020
7111,2752,4051
7111,4829,0
7111,7111,0
2753,5153,2078
2753,2753,0
5153,5153,0
5153,5028,4074
5153,2753,4095
2754,2754,0
2754,372,0
2754,69,6120
2754,7654,0
372,520,0
372,2754,4064
372,372,0
372,7654,1961
69,2754,0
69,69,0
69,7654,8125
7717,3440,6035
7717,2756,0
7717,7717,0
2757,4643,0
2757,5948,2053
2757,2757,0
5948,4643,2053
5948,5948,0
5948,2757,0
2758,6330,4075
2758,7765,2027
2758,2758,0
6330,6330,0
6330,4470,6119
6330,2758,2027
7765,2758,8095
7765,8296,4112
7765,7502,3937
7765,7765,0
7765,3541,2027
2762,2762,0
2762,6506,0
2764,3656,1985
2764,2764,0
2764,4661,4050
2764,7654,0
3656,3656,0
3656,8836,4009
3656,2764,4037
3656,7654,0
4661,2764,1985
4661,4661,0
4661,7654,0
2767,7707,2091
2767,3003,0
2767,2767,0
7707,9129,0
7707,5261,2084
7707,2767,0
7707,6835,0
7707,7707,0
7707,3003,16281
7707,3835,1983
277,4643,0
277,277,0
277,6374,2023
6374,277,0
6374,4643,0
6374,6374,0
6374,286,2023
2770,3686,8028
2770,4489,6216
2770,3022,4001
2770,2770,0
2770,7123,62426
2770,7638,10059
2770,407,0
2770,3931,0
2770,7037,0
2770,3870,101336
3686,2770,7972
3686,3686,0
4489,7481,4167
4489,2770,6062
4489,4489,0
3022,2770,2092
3022,7915,2044
3022,3022,0
7123,3931,0
7123,4584,0
7123,3374,3997
7123,2770,83341
7123,7123,0
7123,667,62476
7638,2770,9948
7638,538,12128
7638,3931,0
7638,7638,0
407,2770,2076
407,3931,0
407,407,0
7037,2770,3967
7037,3931,0
7037,7037,0
7037,4687,0
2771,4643,0
2771,8779,0
2771,5893,0
2771,2771,0
8779,6528,33065
8779,8936,5946
8779,3336,2019
8779,8779,0
8779,2771,0
8779,7096,31895
5893,6528,0
5893,4643,0
5893,2771,2041
5893,5893,0
2772,2772,0
2772,134,2065
2774,4501,1947
2774,2774,0
2774,9119,1980
278,785,0
278,8145,2018
278,278,0
785,785,0
785,4260,0
785,278,2040
8145,8145,0
8145,278,0
8145,5399,2781
2781,2781,0
2781,6230,1977
6230,5513,2091
6230,2781,0
6230,6230,0
6230,8487,4052
2782,7579,1935
2782,2782,0
7579,6065,1935
7579,7579,0
7579,2782,2049
2786,5705,2077
2786,2786,0
5705,5705,0
5705,2786,0
5705,5685,10013
5705,5389,6107
2788,7449,0
2788,2788,0
2788,4199,1989
4199,2788,0
4199,422,3974
4199,4199,0
5786,7816,10084
5786,5786,0
5786,279,16260
3722,3722,0
3722,2791,1951
2795,8410,0
2795,2795,0
2795,7950,4011
8410,8410,0
8410,2795,1966
7950,2795,7775
7950,8309,5982
7950,7950,0
2796,5592,1954
2796,5017,8095
2796,3003,0
2796,2796,0
5017,5017,0
5017,4522,10127
5017,3003,0
5017,2796,1954
2797,7946,0
2797,2797,0
2797,8454,1912
7946,7833,2028
7946,7946,0
7946,2797,0
2799,9175,3981
2799,6485,4061
2799,2799,0
9175,9175,0
9175,2799,2009
28,4042,1994
28,4643,0
28,28,0
4042,4042,0
4042,5898,4077
4042,4643,0
4042,28,4060
2800,2800,0
2800,7189,4095
2800,9158,4034
9158,2800,4095
9158,5498,1986
9158,9158,0
6566,2801,2060
6566,6566,0
6566,6638,0
2803,306,2052
2803,2803,0
2803,7851,2043
306,306,0
306,2803,2043
7851,7851,0
7851,2803,2052
8767,384,4034
8767,7823,0
8767,3179,6145
8767,8767,0
2807,418,4026
2807,207,0
2807,9126,4051
2807,2807,0
418,418,0
418,8738,4075
418,207,0
418,2807,2012
9126,207,0
9126,7205,4051
9126,9126,0
9126,2807,6127
3594,6145,0
3594,3594,0
3594,6957,813
3594,207,0
3594,7504,8022
3594,3959,0
3594,888,11779
3594,2809,1977
3594,5245,0
2810,8426,1942
2810,2810,0
2810,6741,4085
8426,8426,0
8426,2810,2062
8426,4803,1961
6741,2810,1942
6741,6741,0
2819,2819,0
2819,5020,2030
5020,2819,1986
5020,5020,0
5020,6389,4042
4695,2820,1990
4695,4695,0
2821,6516,0
2821,2821,0
2821,5766,2000
5766,2821,0
5766,5766,0
7884,8609,1972
7884,4643,0
7884,7884,0
7884,2822,1953
7743,593,12006
7743,4643,0
7743,2822,1976
7743,7743,0
2825,8889,6014
2825,3486,10176
2825,2825,0
8889,3720,6014
8889,2825,8206
8889,8889,0
3486,2825,6014
3486,610,12199
3486,3486,0
2826,7122,0
2826,2826,0
2826,118,1997
2828,4785,1959
2828,7073,6233
2828,2828,0
4785,4785,0
4785,2828,6233
4785,6853,1959
7073,7073,0
7073,6860,1989
7073,2828,3910
2829,8672,7941
2829,2829,0
2829,7654,0
2829,7463,4004
8672,8672,0
8672,4650,10006
8672,2829,4004
8672,7654,0
7463,8836,3989
7463,7654,4009
7463,7463,0
7463,2829,6020
7463,4028,3967
5524,81,3868
5524,5524,0
5524,2837,6024
994,994,0
994,8927,4172
994,2839,1896
2842,8193,2002
2842,2842,0
2842,6609,0
8193,8193,0
8193,2842,1999
8193,3747,2002
6609,6609,0
6609,2842,0
2843,2843,0
2843,3939,0
3939,1408,0
3939,3939,0
3939,3654,0
3939,3399,0
3939,2843,2816
3939,4124,0
5419,5419,0
5419,2845,8039
5419,7654,0
3890,4258,0
3890,3890,0
3890,2845,1941
3890,7654,0
7705,7705,0
7705,4258,0
7705,2845,2005
7705,7654,0
6201,6201,0
6201,2845,0
6201,7654,0
7857,7857,0
7857,6956,4024
7857,2847,4029
6929,2848,3990
6929,6929,0
6929,7095,2012
8011,2850,20279
8011,9030,5970
8011,4458,5896
8011,8011,0
8011,5981,2016
3972,192,4069
3972,2850,0
3972,6779,5961
3972,3972,0
2853,3680,3963
2853,5361,2055
2853,2853,0
3680,3680,0
3680,2853,6100
3680,4919,6050
2854,6234,2009
2854,2854,0
2857,2857,0
2857,4870,2043
286,4986,2023
286,4643,0
286,6374,5929
286,286,0
294,294,0
294,872,370154
294,7720,0
294,4683,1999
294,2865,108248
294,6897,3817
294,6965,12101
294,894,3918
294,4159,8174
7671,2865,4003
7671,7671,0
7671,343,0
2867,632,0
2867,2867,0
2867,5972,3937
632,632,0
632,2867,1960
5972,2867,1959
5972,5972,0
5972,8518,5926
287,744,4073
287,6380,2060
287,287,0
6380,6380,0
6380,1422,4088
6380,287,2006
4114,4114,0
4114,8765,10162
4114,2870,8317
4771,2873,0
4771,5211,2022
4771,6633,10028
4771,4771,0
2874,2874,0
2874,5211,0
2874,3676,0
3676,2874,4088
3676,3676,0
3676,975,0
2877,3003,0
2877,3012,2035
2877,2877,0
2879,346,24270
2879,4181,14087
2879,2879,0
346,346,0
346,8517,22208
346,2879,14087
4181,4181,0
4181,8814,14087
4181,2879,22257
288,288,0
288,4643,0
288,7565,2020
7565,288,4034
7565,4634,2020
7565,4643,0
7565,7565,0
2880,2880,0
2880,8367,2008
4933,72,0
4933,2883,1952
4933,4933,0
2884,5376,1944
2884,2884,0
5376,5376,0
5376,2884,2041
5376,2959,0
9057,9057,0
9057,2885,2082
7239,2885,2038
7239,7239,0
8304,8304,0
8304,2885,0
8304,8798,26478
734,2885,16110
734,879,8013
734,7699,0
734,7221,0
734,8950,0
734,8951,0
734,7993,1987
734,734,0
2887,4200,4006
2887,5211,0
2887,427,2021
2887,2887,0
4200,4200,0
4200,7545,4006
4200,5211,0
4200,2887,2021
427,5211,0
427,427,0
427,2887,1997
289,289,0
289,5034,3982
289,4780,4016
5034,289,2036
5034,5034,0
5034,5684,6006
4780,289,3982
4780,9042,4016
4780,4780,0
9109,2890,2028
9109,9109,0
2893,2893,0
2893,3749,4034
2893,7390,7914
3749,6948,4034
3749,2893,7914
3749,3749,0
7390,2893,1986
7390,7390,0
7390,7631,7914
2896,2896,0
2896,3869,4018
3869,2896,2004
3869,5339,4018
3869,3869,0
2897,2897,0
2897,4017,2079
2897,4025,5797
4017,2897,3943
4017,4017,0
4017,9055,4067
4025,2897,2079
4025,4025,0
4025,5277,5797
2898,3920,10006
2898,2898,0
2898,4643,0
2898,303,2019
3920,3920,0
3920,2898,2019
3920,4643,0
3920,3005,11965
303,4256,11944
303,4059,4040
303,7593,14168
303,303,0
303,2898,10009
303,51,0
303,8475,15941
29,5808,8029
29,5211,0
29,29,0
5808,1408,0
5808,802,1986
5808,5808,0
5808,9212,14179
5808,29,0
2900,3324,0
2900,7156,2100
2900,2900,0
3324,595,0
3324,3324,0
3324,2900,2017
7156,7156,0
7156,2900,2028
2902,2902,0
2902,3630,6135
2902,3169,6009
3630,2902,5973
3630,3630,0
3630,4215,8123
3169,3169,0
3169,3795,6009
3169,2902,6135
2904,2904,0
2904,7714,4076
2904,7119,3988
7714,2904,3988
7714,7714,0
7714,5821,4076
7119,2904,2044
7119,6969,3988
7119,7119,0
2905,2905,0
2905,8843,2040
2905,5254,22237
5254,2905,2040
5254,3515,22237
5254,5254,0
423,423,0
423,2906,0
423,3931,0
423,3423,8035
2909,2909,0
2909,8798,2026
2911,9224,10049
2911,4329,5970
2911,2911,0
4329,4329,0
4329,3524,5970
4329,2911,8068
2913,6536,0
2913,2913,0
2913,2966,1931
6536,6536,0
6536,2913,1931
2915,3537,10121
2915,2915,0
2915,7853,4074
3537,3537,0
3537,2915,4074
3537,5028,8092
7853,2915,9979
7853,3946,0
7853,6782,8003
7853,7853,0
7853,7069,0
7853,382,0
2917,4003,7942
2917,2917,0
2917,5966,6138
4003,4003,0
4003,2917,6138
4003,7487,3951
2918,2918,0
2918,5492,1965
2918,3501,4028
2918,5966,7982
3501,4593,4040
3501,3501,0
3501,2918,4011
6965,6965,0
6965,294,5975
6965,2919,3935
5494,2920,3973
5494,8957,2006
5494,5494,0
2925,728,0
2925,7748,2803
2925,2925,0
7748,2465,0
7748,7748,0
7748,4709,0
7748,8871,0
7748,3177,6036
7748,4682,0
7748,2925,0
7748,2705,0
7748,7953,0
7748,7123,0
7748,84,0
7748,2165,0
7748,4443,0
7748,8728,0
7748,3256,0
7748,3931,4731
7748,667,0
7748,3870,0
2926,2926,0
2926,2959,1979
2959,5376,1979
2959,2926,2121
2959,2959,0
2928,2928,0
2928,3524,8074
2928,4919,4045
4919,2928,6050
4919,3680,6100
4919,4919,0
2929,2929,0
293,293,0
293,5622,0
7655,5031,1967
7655,7655,0
7655,3816,0
7655,6766,0
7655,4464,0
7655,2933,0
7655,8730,20056
7655,8318,0
2935,8040,1985
2935,9201,2004
2935,2935,0
8040,8040,0
8040,8766,2006
8040,2935,2004
2936,2936,0
2936,3939,2125
2936,3719,1971
3719,2936,2125
3719,3719,0
2937,2937,0
2937,6470,0
2937,207,0
2938,5056,5953
2938,2938,0
2938,613,4040
5056,5056,0
5056,2938,4040
5056,7804,1954
613,2938,7945
613,613,0
613,4703,4040
4683,872,0
4683,4683,0
4683,294,1997
6897,6897,0
6897,294,1948
4159,5510,6099
4159,294,6023
4159,4159,0
2940,2940,0
2940,6342,4060
2940,3887,6142
3887,424,6142
3887,4643,0
3887,2940,2015
3887,3887,0
5248,5248,0
5248,8049,8024
5248,2941,8012
2943,5538,4061
2943,4643,0
2943,5366,0
2943,2943,0
5538,5097,6066
5538,5538,0
5538,4643,0
5538,2943,0
5366,4643,0
5366,5366,0
5366,2943,2057
2946,2946,0
2947,4840,4009
2947,3561,6106
2947,3003,0
2947,2947,0
4840,4840,0
4840,937,0
4840,2947,4062
4840,3003,0
3561,3561,0
3561,3003,10916
3561,2947,4009
2948,2948,0
2948,4643,0
2948,6851,0
2948,3284,1973
6851,5889,1991
6851,4643,0
6851,6851,0
6851,2948,0
3284,4643,0
3284,6706,3998
3284,3284,0
3284,2948,2015
2949,4411,12016
2949,4861,3959
2949,2949,0
4411,3249,4027
4411,4411,0
4411,2949,3959
4411,8271,0
295,295,0
295,7143,2082
7143,7843,4139
7143,295,0
7143,7143,0
2950,4643,0
2950,8491,8101
2950,2950,0
2950,7063,4022
8491,8491,0
8491,4643,0
8491,3971,10083
8491,2950,4022
7063,6034,2011
7063,4643,0
7063,2950,6048
7063,7063,0
2951,9059,48290
2951,8579,54263
2951,2951,0
8579,3003,0
8579,8579,0
8579,5967,52277
8579,2951,46305
2954,2954,0
2954,5422,4023
2954,8686,0
5422,3686,4019
5422,2954,0
5422,5422,0
5422,2770,0
5422,6234,12135
5422,2300,0
8686,2954,1991
8686,8686,0
2956,2956,0
2956,3878,5930
2956,3255,0
3878,2956,0
3878,3878,0
3255,4642,1980
3255,2956,5901
3255,3255,0
2958,5873,2055
2958,2958,0
5873,5873,0
5873,2958,2091
5873,3403,16078
5873,3262,26050
3433,3433,0
3433,6451,0
3433,5838,4043
8896,8896,0
8896,2966,1993
3468,3468,0
3468,8804,2001
3468,2966,8097
2971,2971,0
2971,6183,4034
2972,3640,2032
2972,6434,1982
2972,2972,0
3640,3640,0
3640,4139,2032
3640,2972,4038
6434,5996,1982
6434,6434,0
6434,2972,4028
2973,2973,0
2973,2742,2089
2976,2976,0
2976,7654,2002
4390,4390,0
4390,2977,4117
4390,4643,0
4390,4054,2005
2978,2978,0
2978,578,2826
2978,4643,0
2978,631,0
631,2978,822
631,4643,0
631,631,0
8928,8928,0
8928,2985,2037
2988,3025,6025
2988,2988,0
2988,6807,1977
3025,7641,6025
3025,2988,3964
3025,3025,0
2989,7712,0
2989,5428,0
2989,2989,0
7712,7712,0
7712,2989,0
5428,5428,0
5428,2989,0
5428,6142,4051
2991,7243,1988
2991,2991,0
7243,7243,0
7243,8798,1988
7243,2991,1940
3102,2994,1962
3102,6358,1962
3102,3102,0
2995,2995,0
2995,8373,2049
2997,6321,2049
2997,2997,0
6321,8481,2012
6321,5090,0
6321,6321,0
6321,4019,0
6321,5173,8033
6321,8726,0
2998,7756,1985
2998,2998,0
7756,7756,0
7756,2998,2082
7756,3031,1985
4541,8713,0
4541,4541,0
4541,30,3990
3001,8581,2073
3001,5354,8115
3001,4337,162820
3001,4597,166940
3001,3001,0
8581,3001,2008
8581,629,4138
8581,8581,0
5354,7464,8105
5354,3001,0
5354,5354,0
4337,3906,52129
4337,5794,0
4337,4377,0
4337,3389,2036
4337,6347,0
4337,333,0
4337,747,0
4337,6160,208368
4337,4337,0
4337,4597,0
4337,3736,0
4337,3001,173136
4337,6458,0
4337,3515,62528
4337,733,53862
4597,8130,3988
4597,3211,8007
4597,5966,130804
4597,4597,0
4597,3222,4034
4597,6583,0
4597,3001,168945
4597,539,33839
4597,5180,4146
3002,4024,4014
3002,625,1887
3002,3002,0
625,625,0
625,3002,4014
625,5038,1887
3619,5672,0
3619,3619,0
3619,4643,0
3619,3003,0
3004,5011,1999
3004,3004,0
5011,3496,0
5011,8307,0
5011,5011,0
5011,7095,23919
5011,3004,0
3005,3920,6058
3005,5273,9963
3005,4643,0
3005,3005,0
3006,3104,2055
3006,3006,0
3104,3104,0
3104,3006,2076
3104,966,2055
8913,3007,7987
8913,8913,0
8913,6287,3939
3008,3008,0
3008,8098,4003
3008,7195,3940
8098,3008,1954
8098,7433,1982
8098,8098,0
7195,3008,4003
7195,7937,6013
7195,7195,0
7669,7755,3922
7669,3011,6263
7669,7669,0
9146,8588,0
9146,9146,0
9146,3003,0
9146,3012,4067
6823,3673,1962
6823,3003,0
6823,3012,8006
6823,6823,0
3848,7136,1976
3848,3848,0
3848,3003,0
3848,3012,2092
6535,3003,0
6535,3012,2014
6535,6535,0
585,585,0
585,3003,0
585,3012,1979
585,9081,2033
4559,3003,0
4559,3012,1987
4559,4559,0
6865,6865,0
6865,3003,0
6865,3012,1978
5523,5523,0
5523,3003,0
5523,3012,7925
5523,6205,0
6293,6332,0
6293,3003,0
6293,3012,2026
6293,6293,0
6681,6681,0
6681,3870,4020
6681,3078,2002
3013,3336,20200
3013,5973,0
3013,3028,12180
3013,3013,0
3336,3336,0
3336,8779,4035
3336,3013,4071
3336,4863,8195
5973,4704,0
5973,5973,0
5973,3013,8109
3028,5835,14142
3028,3028,0
3028,3013,20173
3015,8912,2002
3015,5157,1931
3015,3015,0
5157,5157,0
5157,3015,2002
8866,3016,5983
8866,8866,0
8866,4981,6021
6808,3016,52239
6808,7484,58261
6808,6808,0
3017,3689,4055
3017,3017,0
3017,877,14333
877,3017,2015
877,877,0
877,8349,4016
3018,3018,0
3018,5047,2005
5047,3018,2061
5047,3882,2005
5047,5047,0
3023,6800,0
3023,207,0
3023,718,1987
3023,3023,0
6800,743,0
6800,4841,0
6800,3023,0
6800,6800,0
6800,4050,6169
6800,7927,2030
718,8326,8173
718,718,0
718,207,0
718,3023,10197
718,4050,3991
8609,3024,0
8609,8609,0
8609,4643,0
8609,7884,0
3026,6840,24273
3026,7417,14886
3026,3729,8093
3026,3026,0
6840,5392,30319
6840,3026,22181
6840,6840,0
7417,8202,10930
7417,7417,0
7417,3026,14202
7417,4643,0
3029,3029,0
3029,562,3995
3029,7189,0
4059,8343,0
4059,4643,0
4059,4059,0
4059,303,5995
51,4643,0
51,834,0
51,51,0
51,303,2007
5068,3033,2027
5068,539,4102
5068,5068,0
741,3034,2046
741,741,0
4422,3034,2017
4422,9117,1998
