nodeID1,nodeID2,utilisation
3624,2420,10118
3624,207,0
1310,3180,0
1310,1310,0
3180,3180,0
3180,8582,6060
1311,2814,7908
1311,2670,5932
1311,1311,0
2814,4914,12114
2814,2814,0
2670,2670,0
2670,6391,8141
1312,1312,0
1312,3931,0
1312,805,2002
1312,6062,14008
805,3747,5912
805,805,0
6062,3931,0
6062,6062,0
6062,5310,11942
1313,2064,5996
1313,1313,0
1313,4307,0
2064,2064,0
2064,166,6088
4307,4307,0
4307,5732,6144
1315,688,2007
1315,1315,0
688,688,0
1317,224,0
1317,8452,72172
1317,1317,0
1317,4749,2040
1317,1842,126557
224,224,0
224,8452,11832
224,4551,0
224,1650,8250
224,5177,17984
224,5211,0
8452,928,0
8452,8452,0
8452,4136,10024
8452,6922,2024
8452,6996,0
8452,1910,6116
8452,4215,40023
4749,4749,0
1842,2500,8132
1842,2222,32292
1842,1842,0
1842,6996,160868
1318,1318,0
1318,7238,17954
7238,8998,12070
7238,7238,0
7238,5960,2066
7238,7977,10015
7238,8813,5995
132,132,0
132,5692,9968
132,8638,1999
132,207,0
5692,8963,7984
5692,207,0
5692,3542,0
5692,5692,0
8638,8638,0
8638,207,0
1321,1321,0
1321,8157,19956
1321,1486,20120
8157,404,24088
8157,8157,0
1486,1486,0
1486,838,26098
1322,1322,0
1322,8005,5958
1322,207,0
8005,8005,0
8005,8167,18182
8005,1717,0
8005,8990,8053
1323,1323,0
1323,6420,4006
6420,6420,0
6420,2359,22237
1324,8253,7613
1324,1324,0
1324,3685,10778
8253,8736,11477
8253,8253,0
3685,3685,0
1325,8512,6001
1325,3003,0
1325,1325,0
8512,8512,0
8512,5858,18260
8512,899,0
8512,8965,20396
8512,3003,0
1326,1326,0
1326,3110,4074
3110,3110,0
3110,7370,8052
1327,4643,0
1327,3562,1960
1327,4835,9852
1327,1327,0
3562,3562,0
3562,4643,0
4835,4835,0
4835,4643,0
4835,9110,9852
1328,1328,0
1328,4643,0
1328,2195,8228
1328,8972,2051
2195,4643,0
2195,8679,92194
2195,3431,56082
2195,7792,4072
2195,2195,0
2195,5334,8032
2195,796,5989
2195,8926,8095
8972,3828,0
8972,4643,0
8972,8972,0
133,8417,60547
133,3331,48445
133,133,0
133,8871,0
133,8712,16145
133,9071,1940
133,5328,9638
133,2199,28088
8417,8417,0
8417,3111,1981
8417,4203,0
8417,9172,48284
8417,8693,1988
3331,9056,52491
3331,3331,0
8871,898,5944
8871,5019,30126
8871,7748,40182
8871,8871,0
8871,5098,6019
8871,7217,234256
8871,2365,18031
8712,8712,0
8712,4991,16137
9071,9071,0
5328,5328,0
5328,4303,5962
2199,6991,10098
2199,2199,0
1330,8617,10211
1330,1330,0
1330,4643,0
1330,7237,2029
8617,8617,0
8617,5259,23915
8617,4341,32026
7237,89,0
7237,4643,0
7237,7237,0
1331,1331,0
1331,3297,16145
1331,3003,0
1331,8829,20093
3297,3549,16145
3297,3297,0
3297,3003,3910
8829,3003,0
8829,5324,18114
8829,8829,0
1332,3003,3944
1332,1332,0
1332,5238,0
5238,5539,17672
5238,599,0
5238,4392,3948
5238,2474,32049
5238,555,28277
5238,6707,2035
5238,7540,16018
5238,8181,4031
5238,5238,0
5238,3579,6131
5238,3003,0
1333,1333,0
1333,2287,4102
2287,2154,0
2287,2287,0
2287,4851,9878
2287,5150,9933
1334,7321,2027
1334,1334,0
7321,7321,0
1336,1336,0
1336,6693,4078
1336,207,0
6693,6693,0
8843,8843,0
8843,5932,34251
8843,6668,22023
8843,7085,11903
8843,6328,42123
8843,2905,42378
8843,5176,18034
134,7626,10083
134,134,0
7626,5540,74300
7626,1862,12199
7626,1702,19907
7626,7626,0
7626,5995,2114
7626,2324,148810
7626,9051,4045
1340,7720,8134
1340,604,2092
1340,1340,0
7720,7720,0
7720,294,12074
604,604,0
1341,1532,4046
1341,1341,0
1532,1532,0
1532,6591,11896
1342,5802,26228
1342,7612,26186
1342,1342,0
5802,5802,0
5802,6287,32150
7612,7612,0
7612,4861,30242
1343,6610,2053
1343,1343,0
6610,3073,8080
6610,6610,0
1344,4504,0
1344,1344,0
1344,5211,3892
4504,4504,0
4504,5211,0
4504,2030,1997
1345,1345,0
1345,2581,3950
1345,5302,7826
2581,66,2011
2581,2581,0
5302,5490,8044
5302,5302,0
1346,4882,4018
1346,1346,0
4882,4882,0
4882,6779,8138
1348,1348,0
135,5211,0
135,7564,3945
135,5349,3954
135,135,0
7564,5211,3902
7564,7564,0
7564,2535,11974
5349,5211,3972
5349,5349,0
1350,1350,0
1350,9174,8148
9174,9174,0
9174,4293,6166
1351,296,2049
1351,1351,0
296,296,0
1353,1353,0
1356,4705,3812
1356,5012,13699
1356,1356,0
4705,4705,0
4705,8819,1895
5012,5012,0
5012,2580,13879
1357,6722,6019
1357,6900,12160
1357,1357,0
6722,2064,0
6722,7189,0
6722,4374,12162
6722,1816,0
6722,8350,5908
6722,4004,178123
6722,3493,11771
6722,6314,0
6722,3760,22146
6722,5431,2094
6722,6722,0
6722,4295,6136
6722,3534,0
6722,4699,0
6722,8678,5925
6722,486,0
6722,8172,334344
6722,2287,0
6722,4600,106607
6900,7979,18168
6900,6900,0
1358,2474,4018
1358,3003,0
1358,1358,0
2474,3712,6125
2474,3653,4026
2474,6119,13950
2474,9001,3964
2474,2474,0
2474,3529,1975
2474,8181,18090
2474,3003,0
2474,8542,3994
1359,4177,3986
1359,8007,4036
1359,4113,2018
1359,1359,0
4177,4177,0
4177,7217,36326
4177,5636,36132
8007,7244,8048
8007,8007,0
4113,4113,0
4113,140,16116
4113,1966,8088
136,5112,13980
136,7849,8029
136,136,0
5112,5112,0
7849,7849,0
7849,6340,6060
1360,1360,0
1360,4289,18387
1360,5339,10323
4289,7897,24349
4289,4289,0
5339,5339,0
5339,3869,4018
1362,1362,0
1362,4108,6140
4108,2465,4070
4108,4108,0
1364,2154,1710
1364,1364,0
1365,1872,203909
1365,1365,0
1872,2063,20430
1872,1872,0
1872,3769,5866
1367,4216,9836
1367,8943,8002
1367,1367,0
4216,4216,0
4216,4918,13848
8943,8943,0
8943,7371,1958
1368,1368,0
1368,1779,23569
1368,492,15574
1368,7909,8022
1779,1779,0
1779,6318,15782
492,492,0
492,7909,31648
7909,8546,248459
7909,7909,0
7909,1639,1983
7909,6318,210656
7909,239,0
7909,7964,2046
137,5728,5977
137,137,0
137,8835,8105
5728,5728,0
5728,5311,11903
8835,5626,6012
8835,8835,0
1371,7481,8347
1371,1371,0
1371,2974,2090
7481,4489,12351
7481,7481,0
2974,2974,0
1373,7858,6193
1373,5812,10156
1373,1373,0
7858,7858,0
5812,5812,0
5812,1590,6020
1375,265,4082
1375,1375,0
265,265,0
265,7847,8112
138,7222,0
138,138,0
138,2302,0
7222,8019,5798
7222,7222,0
2302,2690,3896
2302,2302,0
1381,1969,5889
1381,1381,0
1381,7654,0
1969,1969,0
1969,7654,3938
7654,8,1999
7654,3987,1980
7654,5014,1985
7654,1816,72274
7654,2845,0
7654,3871,18151
7654,2976,2002
7654,5665,18008
7654,7586,0
7654,7463,23945
7654,4649,2023
7654,318,0
7654,69,8125
7654,7633,2067
7654,2275,0
7654,7654,0
7654,3698,14197
7654,8825,14271
7654,6653,4086
1382,1382,0
1383,1660,4108
1383,1383,0
1660,3552,8072
1660,1660,0
1384,9224,19999
1384,1384,0
1384,2182,16121
9224,9224,0
9224,2911,21989
2182,2182,0
2182,3327,12157
1385,8953,2012
1385,5683,8110
1385,1385,0
8953,8953,0
8953,7101,6016
5683,5683,0
5683,7199,12080
1390,2114,1971
1390,4643,0
1390,7842,1982
1390,1390,0
1390,8784,22075
1390,8726,0
1390,8894,6040
2114,2114,0
2114,3003,0
7842,7842,0
7842,3003,0
8784,2470,4024
8784,8784,0
8784,3699,6167
8784,244,40274
8784,7574,5959
8784,3003,0
8726,8481,34089
8726,7881,49407
8726,684,0
8726,5173,4116
8726,8726,0
8726,7127,5953
8726,3864,2058
8726,3926,2086
8894,3003,0
8894,8894,0
8894,3039,2000
1392,1392,0
1392,4064,6171
4064,4064,0
1394,1689,2046
1394,1394,0
1689,1689,0
1689,8819,5836
1395,3266,10092
1395,1395,0
1395,2678,12058
3266,3266,0
3266,4607,6046
2678,422,10057
2678,8209,18309
2678,4369,10014
2678,660,10088
2678,2678,0
2678,7543,10098
2678,504,28452
2678,5433,689395
1396,5643,32677
1396,1396,0
1396,3003,0
1396,3446,26306
5643,5643,0
5643,8065,30670
5643,3003,0
3446,436,12241
3446,3446,0
3446,3003,0
1397,7800,11663
1397,1397,0
1397,4565,5854
7800,7800,0
4565,4565,0
4565,8838,5982
140,744,10048
140,140,0
744,7680,215945
744,3584,57957
744,5314,1989
744,6340,30246
744,5636,42299
744,744,0
744,4045,4090
744,3352,52694
744,6139,1943
744,287,16281
1400,1400,0
1400,3003,0
1400,2470,10011
1400,5151,7950
2470,3003,0
2470,2470,0
5151,3003,0
5151,5151,0
5151,5703,5992
1404,1404,0
1404,4161,4018
1404,7724,0
4161,4161,0
4161,8100,3927
4161,2607,51772
4161,5715,5995
4161,3415,2076
4161,5021,21872
7724,7724,0
7724,2607,6231
1405,7482,4014
1405,1405,0
7482,7482,0
7482,4139,8030
1406,1797,30055
1406,1406,0
1797,3558,20010
1797,1797,0
1408,1408,0
1408,4522,3990
1408,3003,0
4522,707,0
4522,4522,0
4522,812,0
4522,6613,126743
4522,5017,14035
4522,3003,0
141,5211,16076
141,3725,0
141,141,0
3725,3725,0
3725,6383,91602
3725,8337,10013
3725,8659,4066
3725,6935,3874
3725,5402,56447
3725,5211,0
1411,8647,6014
1411,1411,0
1411,3991,2075
8647,6484,2070
8647,8647,0
3991,7715,0
3991,3991,0
1412,3003,0
1412,1412,0
1412,8181,6164
8181,8181,0
8181,3003,0
1414,3250,0
1414,4643,0
1414,1414,0
3250,3250,0
3250,4643,0
3250,3271,5846
7616,7616,0
7616,2607,6060
1422,1737,14182
1422,1422,0
1737,3584,12178
1737,1737,0
1423,4418,4086
1423,1423,0
4418,4418,0
4418,4238,10031
4418,6190,18201
4418,8214,10208
1425,1425,0
1425,9237,11859
9237,8250,11971
9237,9237,0
1428,1706,19998
1428,1428,0
1428,2725,11981
1706,1706,0
1706,6660,20007
2725,2434,6060
2725,2725,0
1430,6155,12117
1430,8587,14136
1430,1430,0
6155,6155,0
8587,8587,0
1431,5930,20521
1431,3011,16144
1431,1431,0
5930,5930,0
3011,3011,0
3011,7669,14107
1434,1835,17837
1434,1434,0
1434,4643,0
1434,5092,9929
1835,1835,0
1835,899,21811
1835,3003,0
5092,4512,5912
5092,4643,0
5092,5092,0
1435,5585,8127
1435,3,14324
1435,1435,0
5585,5585,0
5585,2654,6063
3,3,0
1438,2205,8229
1438,8661,20531
1438,1438,0
2205,2300,6169
2205,2205,0
8661,1833,24545
8661,8661,0
144,144,0
144,4643,0
144,6526,0
144,2822,16064
6526,4643,0
6526,3550,6052
6526,1837,5817
6526,4464,44343
6526,3408,32378
6526,4880,14172
6526,6526,0
2822,4643,0
2822,2822,0
2822,1674,1964
2822,7884,9963
2822,4464,23740
2822,7743,25984
1442,1442,0
1442,6215,13939
1442,3631,13980
6215,6215,0
3631,3307,17814
3631,3631,0
1444,1444,0
1444,2253,16038
1444,4582,19812
2253,1893,16232
2253,2253,0
4582,81,25631
4582,4582,0
1446,2576,1969
1446,3003,0
1446,3244,8132
1446,1446,0
2576,2576,0
2576,4483,1969
2576,3003,0
3244,3673,12098
3244,3003,0
3244,3244,0
1447,4721,6061
1447,8763,14261
1447,1447,0
4721,4721,0
8763,8032,18293
8763,8763,0
1448,1448,0
1448,3515,26384
1448,5983,12224
3515,7651,8190
3515,6533,6172
3515,5254,22237
3515,2345,16051
3515,8496,9980
3515,4337,207130
3515,7894,11958
3515,6262,17830
3515,3515,0
3515,3900,22250
5983,3300,16254
5983,5983,0
145,145,0
145,5654,6070
145,975,10356
5654,5211,0
5654,3326,6116
5654,5654,0
975,3676,8356
975,975,0
1451,5592,12074
1451,3003,0
1451,1451,0
1451,6478,10143
5592,5592,0
5592,3003,0
5592,2796,14028
6478,4354,4053
6478,3003,0
6478,6478,0
1452,4632,28547
1452,1452,0
1452,3918,24387
1452,4444,0
4632,4632,0
4632,2698,12221
4632,4444,0
3918,8028,26423
3918,3918,0
1453,7100,24226
1453,1453,0
1453,4478,27850
7100,6292,22302
7100,7100,0
4478,4478,0
4478,6262,25766
1454,4002,4114
1454,5061,2057
1454,1454,0
4002,4002,0
4002,5586,8100
5061,5061,0
8238,4243,7980
8238,8371,2039
8238,8238,0
6318,4257,17834
6318,6318,0
6318,3279,11994
1456,2432,5885
1456,1556,6095
1456,1456,0
2432,2432,0
2432,7181,11973
1556,480,0
1556,1556,0
6664,6664,0
6664,8809,24216
6664,4444,0
1458,1458,0
1458,6486,23772
1458,7815,21717
6486,5396,11934
6486,6486,0
7815,5846,19762
7815,7815,0
1459,1459,0
1459,23,6110
23,1472,140573
23,6376,0
23,7881,110798
23,9100,30252
23,1490,10122
23,23,0
23,3710,266201
1460,1460,0
1460,7070,6082
7070,3280,10128
7070,7070,0
1461,5492,5899
1461,1461,0
1461,8605,0
5492,5492,0
5492,2918,9769
8605,4593,6153
8605,8605,0
1464,1464,0
1464,450,30374
1464,5966,34550
450,450,0
450,8967,24140
5966,2917,26136
5966,2918,24030
5966,2185,11939
5966,5966,0
5966,2607,335328
5966,4597,391634
5966,2550,5998
1465,1465,0
1465,9108,4098
9108,9108,0
1468,4643,0
1468,9061,6112
1468,7174,20252
1468,1895,60574
1468,397,1973
1468,1718,6181
1468,8696,2030
1468,1468,0
1468,7453,4023
1468,6557,22269
9061,7194,4048
9061,4643,0
9061,9061,0
7174,2665,24360
7174,4643,0
7174,7174,0
1895,4741,8070
1895,2630,2077
1895,1895,0
1895,6086,824
1895,3179,46165
1895,3541,99016
1895,5397,20206
1895,7704,292395
1895,8475,116477
397,4643,0
397,397,0
1718,4643,0
1718,1764,10203
1718,1718,0
8696,8696,0
8696,4643,0
7453,4643,0
7453,7453,0
6557,4643,0
6557,1771,6199
6557,6557,0
1469,4643,0
1469,8614,8018
1469,1469,0
1469,1982,2009
8614,6834,6126
8614,4643,4024
8614,8614,0
1982,4643,0
1982,1982,0
1470,3931,0
1470,9019,8204
1470,1470,0
1470,2150,14027
9019,4905,12258
9019,3931,0
9019,9019,0
2150,242,11928
2150,3931,0
2150,2150,0
1471,1471,0
1471,9042,20438
1471,7055,20086
9042,3400,4134
9042,3689,56511
9042,6538,7958
9042,4780,11796
9042,4909,10123
9042,3822,8152
9042,9042,0
9042,4539,191589
9042,4540,17978
7055,3512,20158
7055,7055,0
1472,1472,0
1472,8067,2033
1472,5572,48346
1472,4454,19936
1472,838,30030
1472,5638,3952
1472,6517,1940
1472,6874,12225
8067,8067,0
5572,5572,0
5572,7302,30052
4454,650,13867
4454,4454,0
838,838,0
5638,4097,1987
5638,5638,0
6517,541,5928
6517,6517,0
6874,6874,0
1474,1474,0
1474,5763,4106
1474,4838,7996
5763,5763,0
5763,6853,4106
4838,4244,8106
4838,4838,0
1477,1477,0
1477,6678,6006
6678,4963,8016
6678,6678,0
1480,1480,0
1480,6726,6072
6726,6726,0
1481,1481,0
1481,3003,0
1481,2247,0
2247,3003,0
2247,5172,0
2247,2247,0
1483,1483,0
1483,5205,18318
5205,5205,0
1484,1484,0
1487,9100,4144
1487,1487,0
9100,9100,0
9100,1844,4048
1488,2283,8207
1488,2511,0
1488,1488,0
1488,3257,8021
1488,5434,84667
2283,2283,0
2511,2511,0
3257,3257,0
5434,5226,76705
5434,5434,0
1489,1489,0
1489,3803,4036
3803,3803,0
3803,7263,6044
149,6648,1989
149,83,28072
149,149,0
6648,6648,0
83,3616,124764
83,192,63910
83,83,0
83,5626,8007
1490,3785,10228
1490,1490,0
3785,3217,6164
3785,3785,0
1492,4643,0
1492,1492,0
1492,1580,6003
1492,7087,17981
1580,4643,0
1580,4693,3951
1580,1580,0
7087,3360,22097
7087,4643,0
7087,7087,0
1493,4643,213226
1493,5835,56480
1493,4269,12091
1493,1493,0
1493,7096,263279
1493,7704,116524
1493,7551,8062
5835,5835,0
5835,3028,58556
4269,7366,2007
4269,554,2061
4269,4269,0
4269,9102,10114
4269,818,1990
4269,4949,6110
7096,3619,0
7096,7366,0
7096,8617,0
7096,8779,101847
7096,2611,170875
7096,7096,0
7096,91,0
7704,513,19989
7704,8099,175881
7704,3971,26315
7704,7341,106507
7704,4464,480469
7704,4341,98709
7704,7704,0
7704,8447,28068
7551,770,2017
7551,4643,0
7551,5964,10149
7551,7551,0
1494,6825,24123
1494,6412,80685
1494,1494,0
6825,5296,2032
6825,6825,0
6825,6278,26095
6412,8322,80438
6412,6412,0
6412,1975,16133
6412,4415,0
1497,3074,9875
1497,1497,0
1497,8794,5986
1497,5211,0
3074,3074,0
3074,5211,0
3074,3426,11910
8794,5211,0
8794,3564,24492
8794,7545,12066
8794,8794,0
4385,4385,0
4385,6238,262293
8833,8833,0
174,245,9540
174,174,0
15,273,4073
15,205,14242
15,15,0
273,273,0
273,4842,2065
205,205,0
205,3399,12188
1500,8323,30024
1500,1500,0
1500,6389,30116
8323,8323,0
8323,2694,31987
6389,5020,24086
6389,6389,0
1501,2466,48284
1501,4643,0
1501,1501,0
1501,6943,66185
2466,2466,0
2466,4643,0
2466,8073,13984
2466,7544,22012
6943,6528,80872
6943,3841,5548
6943,4643,0
6943,7855,6093
6943,439,1526
6943,6943,0
1502,3752,0
1502,1502,0
1502,1855,4106
3752,3752,0
3752,8281,4094
3752,3003,0
1855,1855,0
1504,1504,0
1504,7915,6151
7915,7915,0
7915,3022,6228
1505,1505,0
1505,2355,6234
1505,3646,6105
2355,2355,0
3646,3646,0
1506,4177,0
1506,5098,3974
1506,3931,0
1506,1506,0
5098,5098,0
5098,1748,0
5098,3931,0
2017,2017,0
229,229,0
307,352,18371
307,6626,12294
307,3816,326716
307,907,1999
307,2350,10061
307,6766,0
307,4464,0
307,3442,2037
307,307,0
307,762,22063
3449,3449,0
3449,7917,9951
1510,6121,4038
1510,1510,0
6121,6121,0
6121,4699,9877
6121,6644,12021
1511,9049,3952
1511,1511,0
9049,9049,0
9049,2319,8006
1513,6785,8075
1513,3496,20018
1513,1513,0
1513,7741,1934
1513,8126,0
6785,6785,0
6785,6958,6046
3496,3496,0
3496,5011,27938
7741,7741,0
8126,4643,0
8126,7941,8082
8126,1895,0
8126,209,82864
8126,8126,0
8126,7935,59995
1515,1515,0
1515,6516,6078
1515,4798,6036
6516,6516,0
6516,2821,4004
4798,5072,6038
4798,4798,0
1516,5961,5844
1516,1516,0
1516,2607,3928
5961,5961,0
5961,3489,3880
2607,2607,0
2607,2542,12213
2607,9137,8222
2607,8533,26147
2607,7158,8124
2607,4152,4012
2607,8956,6130
1519,6200,15780
1519,9096,19952
1519,1519,0
6200,3312,19706
6200,6200,0
9096,9096,0
9096,4696,1955
1521,1521,0
1521,748,10163
1521,4956,6158
748,748,0
748,2311,12153
4956,4956,0
1523,8963,16084
1523,199,0
1523,1523,0
1523,9236,2101
1523,2420,4046
1523,5915,1930
8963,8963,0
8963,207,0
199,199,0
9236,2616,6309
9236,9236,0
9236,207,0
2420,2420,0
2420,207,0
5915,5915,0
5915,207,0
1528,1528,0
1528,9132,1929
1528,5470,9763
9132,9132,0
5470,8516,13707
5470,5470,0
1529,1529,0
1529,171,7987
1529,6948,10016
171,171,0
171,5468,4015
6948,6948,0
6948,3749,16048
1530,5457,22039
1530,1530,0
1530,4643,0
1530,4413,11943
5457,5457,0
5457,4643,0
5457,8242,14001
4413,4643,0
4413,7899,11999
4413,4413,0
1531,390,44360
1531,6983,6015
1531,3114,88384
1531,974,4048
1531,5010,15890
1531,8312,7799
1531,1531,0
390,7005,48392
390,390,0
6983,3611,2069
6983,6983,0
3114,9120,24392
3114,3524,54327
3114,8516,5894
3114,3114,0
3114,811,55755
3114,3451,6096
3114,2933,3934
3114,8730,308073
974,6826,2061
974,974,0
5010,4378,10013
5010,5010,0
8312,8312,0
8312,2478,7933
6591,3708,15896
6591,6591,0
1534,6896,120162
1534,4643,0
1534,1534,0
1534,8679,244300
6896,4643,0
6896,6896,0
6896,6001,116174
6896,5373,3938
8679,2593,43777
8679,4643,0
8679,5350,28157
8679,8679,0
8679,4464,225284
8679,6001,0
8679,3162,102325
8679,5563,4161
1535,5958,4054
1535,2222,2011
1535,1535,0
5958,1872,8066
5958,5958,0
2222,6022,6077
2222,2222,0
2222,2964,10355
1536,1536,0
1536,4259,34319
1536,5501,24291
4259,4259,0
4259,253,40317
5501,5501,0
5501,8190,24099
1538,608,7754
1538,1538,0
1538,1599,6149
608,608,0
608,948,9400
1599,3957,2069
1599,1599,0
1541,6660,12057
1541,1541,0
1541,2791,12163
6660,4609,2019
6660,5187,5938
6660,6660,0
6660,2734,38152
2791,3722,6023
2791,2791,0
1542,826,6006
1542,1542,0
826,5512,4008
826,826,0
1545,1545,0
1545,618,5957
1545,6709,9878
618,8392,10047
618,618,0
6709,394,21687
6709,6709,0
1546,1546,0
1546,4283,22187
1546,8131,32442
4283,4283,0
8131,3514,36414
8131,8131,0
1548,4320,6123
1548,8531,6093
1548,3003,0
1548,1548,0
4320,4320,0
4320,4736,8140
4320,8099,78801
4320,4643,0
4320,6312,18347
4320,6890,4089
4320,781,26238
4320,3571,2054
4320,5046,3816
8531,4643,0
8531,8531,0
1551,8183,2060
1551,1551,0
1551,7487,10184
8183,8183,0
8183,6038,0
7487,4003,12021
7487,7487,0
1553,1553,0
1553,4682,0
1553,374,3984
4682,4423,13922
4682,4682,0
4682,3467,74210
4682,2354,3987
4682,2555,7950
374,4682,8150
374,374,0
480,480,0
4611,4611,0
1558,2930,8102
1558,531,3926
1558,1558,0
1558,7654,0
2930,2930,0
2930,2845,17962
2930,7654,0
531,531,0
531,7654,0
531,6559,12056
5824,4912,14034
5824,5824,0
5742,8177,7966
5742,5742,0
1563,1563,0
1563,8547,4088
8547,8547,0
8547,3578,8314
1566,2421,14188
1566,30,8154
1566,1566,0
2421,2421,0
2421,2847,16201
30,4541,3990
30,30,0
1567,5737,10135
1567,5211,0
1567,2230,8069
1567,1567,0
5737,5737,0
5737,5211,0
2230,5211,0
2230,2230,0
1568,1568,0
1568,7850,12001
1568,4643,0
1568,7708,4066
7850,4643,0
7850,7850,0
7850,336,11925
7708,4643,0
7708,8252,10071
7708,7708,0
1569,1569,0
1569,2966,4076
2966,8896,1993
2966,2338,34166
2966,3468,16041
2966,2966,0
157,3827,6136
157,157,0
3827,6853,46782
3827,2632,6059
3827,4234,7879
3827,3248,72267
3827,977,9997
3827,3827,0
3827,7768,14137
1570,5794,6124
1570,1570,0
1570,2742,9965
5794,5794,0
5794,806,12304
2742,2742,0
1572,5211,0
1572,1572,0
1572,8534,6086
1572,5107,9967
8534,3288,4066
8534,5211,0
8534,8534,0
5107,8668,6073
5107,5211,0
5107,5107,0
1575,7570,20066
1575,8315,14022
1575,1575,0
7570,7570,0
7570,3101,20071
8315,8315,0
1577,1577,0
1577,5058,10271
1577,6879,6194
5058,5058,0
5058,469,8042
6879,8058,6006
6879,6879,0
1578,5426,0
1578,1578,0
5426,5426,0
1579,8626,1931
1579,1579,0
1579,7462,7902
8626,1608,6013
8626,8626,0
7462,659,15892
7462,7462,0
158,4643,0
158,565,5873
158,158,0
158,4583,9831
565,4643,0
565,565,0
4583,4643,0
4583,5067,9831
4583,4583,0
4693,4643,0
4693,4693,0
1581,7217,8011
1581,3931,0
1581,1581,0
7217,3931,0
7217,7217,0
7217,667,221341
7217,381,21034
1583,8651,11906
1583,6998,6068
1583,1583,0
8651,6961,17882
8651,8651,0
6998,2078,4100
6998,6998,0
1588,1801,27679
1588,4179,23936
1588,1588,0
1801,1801,0
1801,571,33724
4179,4179,0
4179,4525,18056
1589,8532,6046
1589,1589,0
8532,8532,0
8532,7078,4158
159,9231,6170
159,159,0
9231,6060,4054
9231,9231,0
1590,1590,0
1591,5179,2068
1591,1591,0
5179,5179,0
1592,2328,6040
1592,282,10047
1592,1592,0
2328,2328,0
2328,2405,19984
2328,2455,26000
282,282,0
1593,7768,12225
1593,1593,0
1593,5505,10011
7768,7768,0
5505,5505,0
5505,2551,3970
1598,5869,3880
1598,1598,0
5869,5869,0
5869,6287,7958
3957,3957,0
160,160,0
160,3186,19850
160,7207,20000
3186,3186,0
7207,6793,20028
7207,7207,0
1600,1600,0
1600,7203,3986
7203,2913,4098
7203,7203,0
7203,6536,3946
7203,4172,30018
7203,6893,21892
1601,1601,0
1601,6375,1983
6375,4236,0
6375,6375,0
1602,2504,5874
1602,1602,0
1602,3931,0
2504,2504,0
2504,3931,0
2504,381,11919
1603,1603,0
1603,5076,6063
1603,2654,6126
5076,5076,0
2654,2654,0
1605,9195,6092
1605,1605,0
9195,6288,6024
9195,9195,0
1606,4643,0
1606,7890,21952
1606,6035,25855
1606,1606,0
7890,7890,0
7890,5258,19978
7890,4643,0
6035,4643,0
6035,3876,21855
6035,2216,30070
6035,7341,64001
6035,1968,22044
6035,6035,0
1608,1608,0
1615,7497,4015
1615,4643,0
1615,7604,8038
1615,1615,0
7497,7497,0
7497,4643,0
7497,6500,1974
7604,7604,0
7604,4643,0
7604,4972,4084
1618,3248,5946
1618,1618,0
3248,8035,12128
3248,3401,1969
3248,4428,2066
3248,3248,0
3248,6869,21926
3248,571,27951
3248,4735,12177
1621,2658,20340
1621,3092,34482
1621,1621,0
1621,3998,16409
2658,2658,0
2658,6602,32407
2658,3998,20041
3092,2714,30510
3092,3092,0
3998,6112,22443
3998,4206,32587
3998,4412,4334
3998,3998,0
1628,1628,0
1628,5621,5821
5621,6236,7819
5621,5621,0
1629,5133,4057
1629,1629,0
1629,7502,12210
5133,5133,0
5133,925,4020
7502,7502,0
7502,7765,32219
7502,7678,17891
163,5960,4132
163,163,0
5960,5960,0
1633,4608,4168
1633,1633,0
1633,4643,0
1633,3695,2042
4608,4616,4168
4608,4608,0
4608,4643,0
3695,3695,0
1636,5731,3968
1636,1636,0
5731,5731,0
5731,712,7897
5731,3218,7942
5731,8155,11901
1637,1637,0
1637,4861,12091
4861,7488,4105
4861,2949,27931
4861,8086,2069
4861,537,6084
4861,4861,0
1639,8546,0
1639,1639,0
8546,9089,20428
8546,8418,3852
8546,8546,0
8546,3237,364102
8546,5321,207477
8546,7029,1966
8546,9053,9932
164,4371,15978
164,164,0
164,1773,11955
4371,4371,0
4371,9077,15978
1773,3395,15925
1773,1773,0
1640,1640,0
1640,4129,5982
4129,4496,8776
4129,4129,0
4746,4424,36207
4746,4746,0
1643,952,19990
1643,1643,0
1643,3003,0
1643,8262,20045
952,952,0
952,3629,18059
952,3003,0
8262,3003,0
8262,8262,0
1644,1644,0
1644,3085,0
3085,3085,0
1646,7437,16110
1646,1646,0
1646,3279,12088
7437,5570,11862
7437,7437,0
3279,3279,0
1648,1648,0
1648,6289,4072
6289,6289,0
1650,1650,0
1650,5211,4040
1650,6284,4158
6284,8201,8138
6284,5211,0
6284,6284,0
1651,7393,16096
1651,7586,8006
1651,7654,0
1651,5897,1952
1651,1651,0
7393,7393,0
7393,4643,4112
7393,5897,3990
7393,3260,28114
7393,2845,48453
7586,7586,0
5897,5897,0
5897,7654,0
6844,6844,0
6844,3003,0
6844,5916,34385
1653,8487,20137
1653,268,2001
1653,3885,34692
1653,7342,0
1653,1653,0
1653,7189,98628
1653,2588,6155
1653,5055,3965
8487,6230,8234
8487,4710,5938
8487,8487,0
268,268,0
268,8639,5951
3885,7844,12093
3885,3885,0
3885,7342,0
3885,5268,6181
3885,2488,0
7342,2488,2065
7342,7342,0
7189,3589,2027
7189,133,0
7189,6234,0
7189,8265,50594
7189,333,276668
7189,5422,0
7189,2800,8191
7189,4531,0
7189,7189,0
