src,dest,send_count,send_count2,total
2439,2055,23248.0,0.0,23248
2439,2535,0.0,2623.0,2623
2439,5011,0.0,4440.0,4440
2439,5012,0.0,928.0,928
2440,507,0.0,4525.0,4525
2440,3033,5416.0,0.0,5416
2441,617,3583.0,0.0,3583
2441,4958,0.0,2662.0,2662
2442,2417,894.0,0.0,894
2443,1200,0.0,3551.0,3551
2443,4709,4426.0,0.0,4426
2444,3849,0.0,1813.0,1813
2444,4515,2676.0,0.0,2676
2445,346,0.0,2709.0,2709
2445,4555,3568.0,0.0,3568
2446,4964,883.0,0.0,883
2447,1097,0.0,914.0,914
2447,2772,1820.0,0.0,1820
2448,357,3521.0,0.0,3521
2448,2167,0.0,2663.0,2663
2449,521,0.0,909.0,909
2449,617,13386.0,0.0,13386
2449,1246,0.0,5347.0,5347
2449,1593,0.0,922.0,922
2449,2222,15367.0,3622.0,18989
2449,2630,0.0,2749.0,2749
2449,3297,0.0,1795.0,1795
2449,3616,0.0,3596.0,3596
2449,4171,0.0,3549.0,3549
2449,4182,0.0,1770.0,1770
2449,4977,0.0,1787.0,1787
2449,5003,0.0,893.0,893
2449,5061,0.0,887.0,887
2450,2801,883.0,0.0,883
2451,660,1795.0,0.0,1795
2451,2150,0.0,873.0,873
2452,1515,913.0,0.0,913
2453,1280,0.0,903.0,903
2453,4164,1776.0,0.0,1776
2454,761,0.0,3578.0,3578
2454,3471,4464.0,0.0,4464
2455,4995,845.0,0.0,845
2456,852,0.0,1786.0,1786
2456,3102,2679.0,0.0,2679
2457,1139,902.0,0.0,902
2458,1802,0.0,11634.0,11634
2458,2053,12519.0,0.0,12519
2459,2233,916.0,0.0,916
2460,629,1775.0,0.0,1775
2460,1093,0.0,908.0,908
2461,4520,0.0,918.0,918
2461,4725,1802.0,0.0,1802
2462,2947,897.0,0.0,897
2463,1702,912.0,0.0,912
2464,3399,881.0,0.0,881
2465,743,0.0,1816.0,1816
2465,949,0.0,4498.0,4498
2465,1637,17054.0,0.0,17054
2465,3855,0.0,4479.0,4479
2465,5075,0.0,5366.0,5366
2466,2887,1786.0,0.0,1786
2466,3968,0.0,895.0,895
2467,826,0.0,2652.0,2652
2467,2374,3514.0,0.0,3514
2468,3240,2699.0,0.0,2699
2468,3447,0.0,1788.0,1788
2469,4089,903.0,0.0,903
2470,3461,1844.0,0.0,1844
2470,4572,0.0,936.0,936
2471,1510,11694.0,0.0,11694
2471,1630,0.0,3562.0,3562
2471,1875,0.0,866.0,866
2471,2628,0.0,11641.0,11641
2471,2921,0.0,4501.0,4501
2471,3760,0.0,3613.0,3613
2471,4124,13381.0,0.0,13381
2472,1751,0.0,1776.0,1776
2472,4685,2649.0,0.0,2649
2473,2194,902.0,0.0,902
2474,216,4402.0,0.0,4402
2474,4357,0.0,3505.0,3505
2475,421,0.0,4442.0,4442
2475,3140,5345.0,0.0,5345
2476,5210,912.0,0.0,912
2477,1444,0.0,894.0,894
2477,4246,1805.0,0.0,1805
2478,933,0.0,2703.0,2703
2478,949,3603.0,0.0,3603
2479,3122,4450.0,0.0,4450
2479,5218,0.0,3594.0,3594
2480,5140,903.0,0.0,903
2481,1946,0.0,1812.0,1812
2481,4093,2712.0,0.0,2712
2482,2361,0.0,1743.0,1743
2482,3032,2621.0,0.0,2621
2483,3920,1823.0,0.0,1823
2483,4080,0.0,892.0,892
2484,1883,1780.0,0.0,1780
2484,4882,0.0,896.0,896
2485,2060,0.0,866.0,866
2485,4662,1757.0,0.0,1757
2486,2146,0.0,1817.0,1817
2486,2963,2701.0,0.0,2701
2487,1139,9952.0,0.0,9952
2487,1741,0.0,5430.0,5430
2487,1790,0.0,2744.0,2744
2487,1835,0.0,865.0,865
2488,1083,0.0,928.0,928
2488,1970,1829.0,0.0,1829
2489,542,880.0,0.0,880
2490,1330,122409.0,316446.0,438855
2490,2119,316115.0,120630.0,436745
2490,2626,0.0,876.0,876
2491,3034,4442.0,0.0,4442
2491,3450,0.0,3536.0,3536
2492,292,0.0,891.0,891
2492,908,1821.0,0.0,1821
2493,2317,898.0,0.0,898
2494,96,2665.0,0.0,2665
2494,3531,0.0,1809.0,1809
2495,5041,892.0,0.0,892
2496,654,0.0,1800.0,1800
2496,1880,2697.0,0.0,2697
2497,192,2640.0,0.0,2640
2497,2544,0.0,1755.0,1755
2498,1828,7288.0,0.0,7288
2498,2642,0.0,6360.0,6360
2499,1691,0.0,5353.0,5353
2499,1763,0.0,4519.0,4519
2499,1985,0.0,2709.0,2709
2499,2784,13466.0,0.0,13466
2499,4285,0.0,892.0,892
2499,5137,906.0,0.0,906
2500,671,875.0,0.0,875
2501,3927,911.0,0.0,911
2502,1139,1762.0,0.0,1762
2502,4724,0.0,890.0,890
2503,1717,0.0,917.0,917
2503,2156,1788.0,0.0,1788
2504,626,0.0,1794.0,1794
2504,2002,2715.0,0.0,2715
2505,650,0.0,2568.0,2568
2505,1587,3461.0,0.0,3461
2506,973,0.0,890.0,890
2506,3969,1761.0,0.0,1761
2507,2207,921.0,0.0,921
2508,2044,883.0,0.0,883
2509,2931,0.0,4485.0,4485
2509,4626,5371.0,0.0,5371
2510,935,895.0,0.0,895
2511,3665,0.0,3585.0,3585
2511,3995,4494.0,0.0,4494
2512,2011,4483.0,0.0,4483
2512,2663,0.0,3586.0,3586
2513,1285,891.0,0.0,891
2514,3651,2679.0,0.0,2679
2514,4162,0.0,1777.0,1777
2515,4225,877.0,0.0,877
2516,4895,903.0,0.0,903
2517,2603,0.0,1800.0,1800
2517,2882,0.0,1735.0,1735
2517,3773,4434.0,0.0,4434
2518,552,0.0,1802.0,1802
2518,4226,2690.0,0.0,2690
2519,953,912.0,0.0,912
2520,4655,2724.0,0.0,2724
2520,5013,0.0,1822.0,1822
2521,3071,1837.0,0.0,1837
2521,4163,0.0,921.0,921
2522,1205,0.0,896.0,896
2522,3701,1794.0,0.0,1794
2523,53,905.0,0.0,905
2524,2916,4470.0,0.0,4470
2524,4288,0.0,3577.0,3577
2525,425,1809.0,0.0,1809
2525,3736,0.0,929.0,929
2526,269,0.0,1776.0,1776
2526,4645,2660.0,0.0,2660
2527,1845,911.0,0.0,911
2528,1838,905.0,0.0,905
2529,499,875.0,0.0,875
2530,381,906.0,0.0,906
2531,1708,0.0,6345.0,6345
2531,1762,7246.0,0.0,7246
2532,1425,0.0,896.0,896
2532,3009,1796.0,0.0,1796
2533,1914,0.0,1800.0,1800
2533,3265,2708.0,0.0,2708
2534,954,2699.0,0.0,2699
2534,1540,0.0,1807.0,1807
2535,2439,2623.0,0.0,2623
2535,4542,0.0,1725.0,1725
2536,4387,1816.0,0.0,1816
2536,4817,0.0,906.0,906
2537,1725,1713.0,0.0,1713
2537,3068,0.0,831.0,831
2538,5151,886.0,0.0,886
2539,2636,3503.0,0.0,3503
2539,3015,0.0,2633.0,2633
2540,3033,5411.0,0.0,5411
2540,5142,0.0,4480.0,4480
2541,756,0.0,2625.0,2625
2541,2853,3543.0,0.0,3543
2542,2702,0.0,3545.0,3545
2542,3521,4444.0,0.0,4444
2543,1151,0.0,4581.0,4581
2543,3032,5431.0,0.0,5431
2544,765,0.0,889.0,889
2544,2497,1755.0,0.0,1755
2545,729,0.0,1824.0,1824
2545,1949,2719.0,0.0,2719
2546,3773,885.0,0.0,885
2547,2255,880.0,0.0,880
2548,2910,905.0,0.0,905
2549,3217,849.0,0.0,849
2550,1652,3518.0,0.0,3518
2550,4215,0.0,2624.0,2624
2551,3319,1773.0,0.0,1773
2551,4530,0.0,871.0,871
2552,4435,915.0,0.0,915
2553,47,0.0,883.0,883
2553,1357,1765.0,0.0,1765
2554,474,0.0,3622.0,3622
2554,1699,3615.0,0.0,3615
2554,2316,2700.0,0.0,2700
2554,5193,0.0,1791.0,1791
2555,251,862.0,0.0,862
2556,2228,0.0,1793.0,1793
2556,5131,2692.0,0.0,2692
2557,1744,0.0,3515.0,3515
2557,1889,5273.0,0.0,5273
2557,2607,0.0,867.0,867
2558,3122,909.0,0.0,909
2559,2286,2660.0,0.0,2660
2559,4271,0.0,1798.0,1798
2560,2267,871.0,0.0,871
2561,3140,873.0,0.0,873
2562,5193,883.0,0.0,883
2563,4362,1712.0,0.0,1712
2563,4610,0.0,836.0,836
2564,2790,865.0,0.0,865
2565,2309,1742.0,0.0,1742
2565,3500,0.0,839.0,839
2566,4244,0.0,1786.0,1786
2566,5225,2670.0,0.0,2670
2567,2321,875.0,0.0,875
2568,672,2723.0,0.0,2723
2568,4306,0.0,1823.0,1823
2569,2780,0.0,1828.0,1828
2569,3567,2703.0,0.0,2703
2570,1085,0.0,917.0,917
2570,1622,1776.0,0.0,1776
2571,925,892.0,0.0,892
2572,1979,0.0,2732.0,2732
2572,2794,3646.0,0.0,3646
2573,1978,0.0,916.0,916
2573,2091,0.0,1806.0,1806
2573,2290,9046.0,0.0,9046
2573,2743,0.0,4496.0,4496
2573,3475,3594.0,0.0,3594
2573,3866,0.0,6336.0,6336
2573,4299,0.0,3620.0,3620
2573,4702,5450.0,0.0,5450
2574,21,3574.0,0.0,3574
2574,4741,0.0,2707.0,2707
2575,1195,0.0,888.0,888
2575,1277,1757.0,0.0,1757
2576,326,1782.0,0.0,1782
2576,3462,0.0,881.0,881
2577,3876,0.0,931.0,931
2577,5107,1853.0,0.0,1853
2578,1073,5370.0,0.0,5370
2578,2386,0.0,4465.0,4465
2579,2792,1799.0,0.0,1799
2579,3997,0.0,909.0,909
2580,3032,2680.0,0.0,2680
2580,4284,0.0,1809.0,1809
2581,822,0.0,1796.0,1796
2581,1140,2709.0,0.0,2709
2582,2103,0.0,5306.0,5306
2582,2967,6182.0,0.0,6182
2583,1113,0.0,918.0,918
2583,1453,1812.0,0.0,1812
2584,1600,0.0,906.0,906
2584,3213,1765.0,0.0,1765
2585,764,1849.0,0.0,1849
2585,5078,0.0,921.0,921
2586,990,0.0,907.0,907
2586,1730,1827.0,0.0,1827
2587,2672,0.0,7994.0,7994
2587,3844,16964.0,0.0,16964
2587,4189,0.0,8111.0,8111
2588,1564,0.0,1809.0,1809
2588,3532,2707.0,0.0,2707
2589,3403,854.0,0.0,854
2590,3246,3580.0,0.0,3580
2590,3869,0.0,2685.0,2685
2591,219,0.0,858.0,858
2591,546,0.0,3549.0,3549
2591,950,0.0,3571.0,3571
2591,1353,0.0,4498.0,4498
2591,3216,14273.0,0.0,14273
2591,4975,0.0,917.0,917
2592,3145,905.0,0.0,905
2593,2605,0.0,61578.0,61578
2594,4174,862.0,0.0,862
2595,2321,0.0,1752.0,1752
2595,5173,2633.0,0.0,2633
2596,170,2707.0,0.0,2707
2596,701,0.0,1778.0,1778
2597,193,0.0,1763.0,1763
2597,4399,2694.0,0.0,2694
2598,2851,921.0,0.0,921
2599,4257,894.0,0.0,894
2600,273,0.0,3593.0,3593
2600,1730,4506.0,0.0,4506
2601,4702,892.0,0.0,892
2602,4469,874.0,0.0,874
2603,649,0.0,910.0,910
2603,2517,1800.0,0.0,1800
2604,389,0.0,3536.0,3536
2604,2822,4455.0,0.0,4455
2605,1494,0.0,889.0,889
2605,2207,43651.0,7220.0,50871
2605,2593,61578.0,0.0,61578
2605,3059,0.0,9840.0,9840
2605,3854,0.0,7042.0,7042
2605,5171,24102.0,162118.0,186220
2606,798,0.0,3561.0,3561
2606,1833,4472.0,0.0,4472
2607,2557,867.0,0.0,867
2608,690,3545.0,0.0,3545
2608,3441,0.0,2638.0,2638
2609,25,0.0,3583.0,3583
2609,1857,4475.0,0.0,4475
2610,1447,3589.0,0.0,3589
2610,3800,0.0,2682.0,2682
2611,4447,907.0,0.0,907
2612,3610,0.0,911.0,911
2612,4650,1803.0,0.0,1803
2613,3528,4547.0,0.0,4547
2613,4622,0.0,3644.0,3644
2614,236,0.0,1784.0,1784
2614,2089,2668.0,0.0,2668
2615,2658,885.0,0.0,885
2616,997,1828.0,0.0,1828
2616,3949,0.0,902.0,902
2617,3079,861.0,0.0,861
2618,2829,0.0,3622.0,3622
2618,2948,4529.0,0.0,4529
2619,1589,7194.0,0.0,7194
2619,2078,0.0,6280.0,6280
2620,940,3653.0,0.0,3653
2620,4725,0.0,2738.0,2738
2621,306,899.0,0.0,899
2622,1617,0.0,2687.0,2687
2622,4612,3594.0,0.0,3594
2623,70,914.0,0.0,914
2624,278,0.0,1785.0,1785
2624,2656,23189.0,0.0,23189
2624,2993,0.0,2693.0,2693
2624,3496,0.0,2690.0,2690
2624,3716,0.0,15116.0,15116
2625,642,0.0,1743.0,1743
2625,1759,2659.0,0.0,2659
2626,2490,876.0,0.0,876
2627,1494,1795.0,0.0,1795
2627,4708,0.0,897.0,897
2628,955,0.0,5406.0,5406
2628,2471,11641.0,0.0,11641
2628,3052,0.0,1766.0,1766
2628,4161,0.0,3572.0,3572
2629,757,1791.0,0.0,1791
2629,4920,0.0,883.0,883
2630,2404,0.0,1823.0,1823
2630,2449,2749.0,0.0,2749
2631,2728,0.0,915.0,915
2631,4176,1797.0,0.0,1797
2632,2637,880.0,0.0,880
2633,4309,907.0,0.0,907
2634,1856,905.0,0.0,905
2635,246,0.0,2730.0,2730
2635,2296,3648.0,0.0,3648
2636,2163,4419.0,0.0,4419
2636,2539,0.0,3503.0,3503
2637,2632,0.0,880.0,880
2637,5060,1767.0,0.0,1767
2638,3136,0.0,882.0,882
2638,4033,1795.0,0.0,1795
2639,3829,863.0,0.0,863
2640,279,1786.0,0.0,1786
2640,4526,0.0,882.0,882
2641,2007,0.0,2699.0,2699
2641,5028,3568.0,0.0,3568
2642,2498,6360.0,0.0,6360
2642,3707,0.0,5451.0,5451
2643,4236,0.0,2676.0,2676
2643,4924,3603.0,0.0,3603
2644,1124,3568.0,0.0,3568
2644,4121,0.0,2669.0,2669
2645,194,1713.0,0.0,1713
2645,5207,0.0,854.0,854
2646,194,1762.0,0.0,1762
2646,4982,0.0,903.0,903
2647,1038,894.0,0.0,894
2648,1141,1770.0,0.0,1770
2648,5093,0.0,899.0,899
2649,177,0.0,880.0,880
2649,613,0.0,2683.0,2683
2649,1510,7088.0,0.0,7088
2649,3910,0.0,1765.0,1765
2649,4721,0.0,872.0,872
2650,3254,888.0,0.0,888
2651,4109,874.0,0.0,874
2652,3111,0.0,864.0,864
2652,3644,1733.0,0.0,1733
2653,4380,0.0,4324.0,4324
2653,4931,5226.0,0.0,5226
2654,247,0.0,3611.0,3611
2654,3454,4511.0,0.0,4511
2655,1267,892.0,0.0,892
2656,46,0.0,4484.0,4484
2656,499,0.0,5362.0,5362
2656,700,0.0,10678.0,10678
2656,2255,0.0,33971.0,33971
2656,2624,0.0,23189.0,23189
2656,4183,0.0,17929.0,17929
2656,4345,0.0,8962.0,8962
2656,4408,67873.0,20837.0,88710
2656,4440,0.0,6306.0,6306
2656,4877,0.0,1781.0,1781
2656,5028,42066.0,12512.0,54578
2657,945,0.0,4443.0,4443
2657,1513,20452.0,0.0,20452
2657,3470,0.0,15152.0,15152
2658,2615,0.0,885.0,885
2658,4580,1776.0,0.0,1776
2659,339,0.0,6327.0,6327
2659,5177,7257.0,0.0,7257
2660,3627,0.0,901.0,901
2660,4957,1802.0,0.0,1802
2661,1138,14310.0,0.0,14310
2661,2053,0.0,13431.0,13431
2662,4149,0.0,3539.0,3539
2662,4210,4438.0,0.0,4438
2663,2512,3586.0,0.0,3586
2663,4120,0.0,2698.0,2698
2664,1191,0.0,827.0,827
2664,3397,1742.0,0.0,1742
2665,869,9070.0,0.0,9070
2665,5177,0.0,8164.0,8164
2666,1375,0.0,896.0,896
2666,3832,1804.0,0.0,1804
2667,2814,3528.0,0.0,3528
2667,2917,0.0,2645.0,2645
2668,974,1772.0,0.0,1772
2668,5096,0.0,871.0,871
2669,514,3520.0,0.0,3520
2669,4317,0.0,2614.0,2614
2670,98,2743.0,0.0,2743
2670,4710,0.0,1810.0,1810
2671,1988,55499.0,48144.0,103643
2671,2766,0.0,877.0,877
2671,2791,0.0,913.0,913
2671,3262,0.0,2729.0,2729
2671,3266,4473.0,11584.0,16057
2671,3307,0.0,3595.0,3595
2671,3681,0.0,4498.0,4498
2671,4649,0.0,18831.0,18831
2671,4734,0.0,1780.0,1780
2671,4960,0.0,2667.0,2667
2671,5183,0.0,20563.0,20563
2672,2587,7994.0,0.0,7994
2672,3080,0.0,7112.0,7112
2673,1194,3628.0,0.0,3628
2673,4789,0.0,2705.0,2705
2674,2264,915.0,0.0,915
2675,1682,889.0,0.0,889
2676,382,2666.0,0.0,2666
2676,1222,0.0,1765.0,1765
2677,730,898.0,0.0,898
2678,2284,0.0,1821.0,1821
2678,2851,2744.0,0.0,2744
2679,337,2675.0,0.0,2675
2679,3141,0.0,1813.0,1813
2680,90,1810.0,0.0,1810
2680,3226,0.0,904.0,904
2681,1855,6256.0,0.0,6256
2681,2351,0.0,5356.0,5356
2682,2345,872.0,0.0,872
2683,4024,0.0,1817.0,1817
2683,4715,2710.0,0.0,2710
2684,2841,6299.0,0.0,6299
2684,4071,0.0,5415.0,5415
2685,3026,819.0,0.0,819
2686,913,0.0,2710.0,2710
2686,940,3624.0,0.0,3624
2687,1707,2584.0,0.0,2584
2687,4872,0.0,1771.0,1771
2688,262,0.0,894.0,894
2688,899,1786.0,0.0,1786
2689,37,881.0,0.0,881
2690,387,867.0,0.0,867
2691,3137,918.0,0.0,918
2692,3109,3649.0,0.0,3649
2692,3552,0.0,2743.0,2743
2693,371,3620.0,0.0,3620
2693,902,0.0,2691.0,2691
2694,4349,0.0,922.0,922
2694,4842,1811.0,0.0,1811
2695,1381,10786.0,0.0,10786
2695,2280,0.0,7145.0,7145
2695,2745,0.0,2727.0,2727
2696,3779,868.0,0.0,868
2697,1566,898.0,0.0,898
2698,270,0.0,2689.0,2689
2698,1570,4497.0,0.0,4497
2698,3055,0.0,918.0,918
2699,1735,4488.0,0.0,4488
2699,3988,0.0,3584.0,3584
2700,1278,4388.0,0.0,4388
2700,3803,0.0,3496.0,3496
2701,3562,2619.0,0.0,2619
2701,5089,0.0,1709.0,1709
2702,2542,3545.0,0.0,3545
2702,5231,0.0,2637.0,2637
2703,1750,886.0,0.0,886
2704,120,0.0,926.0,926
2704,3443,1830.0,0.0,1830
2705,1558,0.0,912.0,912
2705,1679,1810.0,0.0,1810
2706,3052,879.0,0.0,879
2707,3268,902.0,0.0,902
2708,684,1821.0,0.0,1821
2708,3606,0.0,900.0,900
2709,3581,926.0,0.0,926
2710,2193,0.0,3547.0,3547
2710,5040,4454.0,0.0,4454
2711,1421,0.0,1832.0,1832
2711,3723,2722.0,0.0,2722
2712,1329,1720.0,0.0,1720
2712,4627,0.0,837.0,837
2713,1423,0.0,861.0,861
2713,5106,1751.0,0.0,1751
2714,2228,916.0,0.0,916
2715,575,0.0,2659.0,2659
2715,5051,3561.0,0.0,3561
2716,907,0.0,1769.0,1769
2716,2862,2675.0,0.0,2675
2717,972,3599.0,0.0,3599
2717,4747,0.0,2699.0,2699
2718,2938,1797.0,0.0,1797
2718,4259,0.0,898.0,898
2719,567,0.0,3530.0,3530
2719,1479,0.0,4519.0,4519
2719,2387,0.0,7049.0,7049
2719,2841,15975.0,0.0,15975
2720,1984,903.0,0.0,903
2721,2106,2699.0,0.0,2699
2721,2242,0.0,1789.0,1789
2722,893,0.0,11659.0,11659
2722,4151,12545.0,0.0,12545
2723,229,0.0,917.0,917
2723,4001,1798.0,0.0,1798
2724,169,907.0,0.0,907
2725,3900,885.0,0.0,885
2726,3970,873.0,0.0,873
2727,730,0.0,1794.0,1794
2727,1517,0.0,1792.0,1792
2727,1958,0.0,2648.0,2648
2727,2766,14338.0,0.0,14338
2727,2960,0.0,1804.0,1804
2727,3550,0.0,5387.0,5387
2728,2631,915.0,0.0,915
2729,109,920.0,0.0,920
2730,1144,0.0,1780.0,1780
2730,2423,2668.0,0.0,2668
2731,1594,1804.0,0.0,1804
2731,3841,0.0,896.0,896
2732,1303,4453.0,0.0,4453
2732,4319,0.0,3555.0,3555
2733,536,0.0,1685.0,1685
2733,1476,2564.0,0.0,2564
2734,408,916.0,0.0,916
2735,688,3565.0,0.0,3565
2735,1964,0.0,2659.0,2659
2736,2368,890.0,0.0,890
2737,68,1798.0,0.0,1798
2737,1030,0.0,920.0,920
2738,3106,3611.0,0.0,3611
2738,3655,0.0,2723.0,2723
2739,4034,3540.0,0.0,3540
2739,4720,0.0,2691.0,2691
2740,1154,908.0,0.0,908
2741,115,0.0,1841.0,1841
2741,3066,2722.0,0.0,2722
2742,754,2599.0,0.0,2599
2742,2752,0.0,1772.0,1772
2743,2573,4496.0,0.0,4496
2743,3908,0.0,3593.0,3593
2744,208,3566.0,42839.0,46405
2744,3942,925.0,12504.0,13429
2745,2695,2727.0,0.0,2727
2745,2899,0.0,1833.0,1833
2746,2369,0.0,1813.0,1813
2746,3946,2625.0,0.0,2625
2747,1007,888.0,0.0,888
2748,175,924.0,0.0,924
2749,2303,6302.0,0.0,6302
2749,3862,0.0,5384.0,5384
2750,165,0.0,919.0,919
2750,3411,1766.0,0.0,1766
2751,507,3622.0,0.0,3622
2751,996,0.0,2726.0,2726
2752,1014,0.0,881.0,881
2752,2742,1772.0,0.0,1772
2753,2429,872.0,0.0,872
2754,4243,0.0,896.0,896
2754,4395,1735.0,0.0,1735
2755,2269,1795.0,0.0,1795
2755,4886,0.0,909.0,909
2756,815,4458.0,0.0,4458
2756,3257,0.0,3596.0,3596
2757,1817,3436.0,0.0,3436
2757,2244,0.0,2582.0,2582
2758,1069,2722.0,0.0,2722
2758,3056,0.0,1810.0,1810
2759,104,0.0,5382.0,5382
2759,909,6225.0,0.0,6225
2760,1836,0.0,858.0,858
2760,2409,1787.0,0.0,1787
2761,1064,0.0,3540.0,3540
2761,1773,0.0,922.0,922
2761,2033,0.0,1815.0,1815
2761,2806,0.0,1798.0,1798
2761,2916,33893.0,82636.0,116529
2761,4055,40007.0,27593.0,67600
2761,4812,0.0,861.0,861
2762,3317,911.0,0.0,911
2763,44,0.0,840.0,840
2763,1189,1766.0,0.0,1766
2764,4476,925.0,0.0,925
2765,2080,2682.0,0.0,2682
2765,4455,0.0,1803.0,1803
2766,1203,0.0,2618.0,2618
2766,1478,0.0,3542.0,3542
2766,1599,0.0,4444.0,4444
2766,2055,33988.0,48622.0,82610
2766,2671,877.0,0.0,877
2766,2727,0.0,14338.0,14338
2766,3384,0.0,5479.0,5479
2766,4177,0.0,5356.0,5356
2767,3033,1738.0,0.0,1738
2767,3691,0.0,861.0,861
2768,5234,913.0,0.0,913
2769,192,893.0,0.0,893
2770,504,917.0,0.0,917
2771,1705,881.0,0.0,881
2772,1004,2723.0,0.0,2723
2772,2447,0.0,1820.0,1820
2773,1249,904.0,0.0,904
2774,3840,2727.0,0.0,2727
2774,4159,0.0,909.0,909
2774,4873,0.0,885.0,885
2775,19,919.0,0.0,919
2776,1730,3618.0,0.0,3618
2776,3156,0.0,2745.0,2745
2777,4918,892.0,0.0,892
2778,371,1792.0,5324.0,7116
2778,1625,0.0,2716.0,2716
2778,4315,0.0,1722.0,1722
2778,4909,0.0,895.0,895
2778,4911,0.0,7149.0,7149
2778,5137,14284.0,47854.0,62138
2779,4348,0.0,2627.0,2627
2779,4358,3519.0,0.0,3519
2780,1877,0.0,925.0,925
2780,2569,1828.0,0.0,1828
2781,823,0.0,883.0,883
2781,3721,1747.0,0.0,1747
2782,1355,0.0,1791.0,1791
2782,3562,2686.0,0.0,2686
2783,3829,0.0,1739.0,1739
2783,4962,2636.0,0.0,2636
2784,609,0.0,917.0,917
2784,992,0.0,6203.0,6203
2784,1484,0.0,2655.0,2655
2784,1922,27588.0,0.0,27588
2784,2499,0.0,13466.0,13466
2784,3174,0.0,4367.0,4367
2784,5137,897.0,0.0,897
2785,211,1798.0,0.0,1798
2785,3635,0.0,875.0,875
2786,657,5412.0,0.0,5412
2786,4713,0.0,4481.0,4481
2787,4334,918.0,0.0,918
2788,301,0.0,3622.0,3622
2788,1108,4503.0,0.0,4503
2789,138,3557.0,0.0,3557
2789,2868,0.0,887.0,887
2789,3749,0.0,1789.0,1789
2790,2186,0.0,933.0,933
2790,2564,0.0,865.0,865
2790,3781,1771.0,0.0,1771
2790,4663,933.0,0.0,933
2791,2671,913.0,0.0,913
2792,2579,0.0,1799.0,1799
2792,3616,2712.0,0.0,2712
2793,1893,924.0,0.0,924
2794,960,0.0,3616.0,3616
2794,2572,0.0,3646.0,3646
2794,3206,117046.0,315066.0,432112
2794,5171,315211.0,109784.0,424995
2795,4115,1712.0,0.0,1712
2795,4910,0.0,881.0,881
2796,610,1762.0,0.0,1762
2796,873,0.0,876.0,876
2797,1499,0.0,867.0,867
2797,1748,1772.0,0.0,1772
2798,3603,7156.0,0.0,7156
2798,4731,0.0,6267.0,6267
2799,1720,0.0,878.0,878
2799,2857,1745.0,0.0,1745
2800,655,0.0,1736.0,1736
2800,1659,2648.0,0.0,2648
2801,2450,0.0,883.0,883
2801,4064,1784.0,0.0,1784
2802,723,1759.0,0.0,1759
2802,4689,0.0,882.0,882
2803,3414,1759.0,0.0,1759
2803,3768,0.0,891.0,891
2804,1796,2702.0,0.0,2702
2804,3523,0.0,1804.0,1804
2805,797,912.0,0.0,912
2806,2761,1798.0,0.0,1798
2806,4249,0.0,884.0,884
2807,1219,0.0,886.0,886
2807,1677,1758.0,0.0,1758
2808,2915,0.0,1785.0,1785
2808,4148,0.0,10781.0,10781
2808,5028,13495.0,0.0,13495
2809,3000,913.0,0.0,913
2810,923,10754.0,0.0,10754
2810,2434,0.0,7162.0,7162
2810,4106,0.0,2704.0,2704
2811,333,0.0,1803.0,1803
2811,544,2662.0,0.0,2662
2812,2252,906.0,0.0,906
2813,3905,1789.0,0.0,1789
2813,4336,0.0,891.0,891
2814,1642,7998.0,0.0,7998
2814,1738,0.0,3581.0,3581
2814,2667,0.0,3528.0,3528
2815,3419,0.0,1724.0,1724
2815,5137,2619.0,0.0,2619
2816,518,1825.0,0.0,1825
2816,3309,0.0,902.0,902
2817,2931,3584.0,0.0,3584
2817,3903,0.0,2707.0,2707
2818,1300,2711.0,0.0,2711
2818,2308,0.0,1832.0,1832
2819,4777,830.0,0.0,830
2820,4055,916.0,0.0,916
2821,672,902.0,0.0,902
2822,2251,0.0,884.0,884
2822,2604,0.0,4455.0,4455
2822,2916,7151.0,0.0,7151
2822,3951,0.0,894.0,894
2823,635,1806.0,0.0,1806
2823,1336,0.0,897.0,897
2824,192,887.0,0.0,887
2825,301,2727.0,0.0,2727
2825,3094,0.0,1816.0,1816
2826,256,2609.0,0.0,2609
2826,551,0.0,1737.0,1737
2827,1486,920.0,0.0,920
2828,924,873.0,0.0,873
2829,2618,3622.0,0.0,3622
2829,4984,0.0,2719.0,2719
2830,1599,3560.0,0.0,3560
2830,3586,0.0,2650.0,2650
2831,1933,0.0,907.0,907
2831,3142,1776.0,0.0,1776
2832,2175,0.0,907.0,907
2832,5070,1826.0,0.0,1826
2833,499,3600.0,0.0,3600
2833,725,0.0,2693.0,2693
2834,1508,0.0,5425.0,5425
2834,4907,6313.0,0.0,6313
2835,65,882.0,0.0,882
2836,3031,0.0,873.0,873
2836,4671,1771.0,0.0,1771
2837,28,1775.0,0.0,1775
2837,79,0.0,901.0,901
2838,3721,0.0,2656.0,2656
2838,5236,3528.0,0.0,3528
2839,2319,916.0,0.0,916
2840,1730,1738.0,0.0,1738
2840,2029,0.0,835.0,835
2841,940,855.0,8970.0,9825
2841,1858,0.0,5365.0,5365
2841,1975,0.0,2721.0,2721
2841,2177,0.0,3555.0,3555
2841,2684,0.0,6299.0,6299
2841,2719,0.0,15975.0,15975
2841,3528,51964.0,51162.0,103126
2841,4377,0.0,9935.0,9935
2842,1778,918.0,0.0,918
2843,4198,0.0,3596.0,3596
2843,4999,4510.0,0.0,4510
2844,464,0.0,2694.0,2694
2844,625,0.0,10747.0,10747
